TU_RLTY_KID;Error;Error_text;KNum
5793141;0;;43:40:002403:284
5793143;0;;43:40:002403:258
5793145;0;;43:40:002403:259
5793147;0;;43:40:002403:262
5793149;0;;43:40:002403:264
5793151;0;;43:40:002403:252
5793153;0;;43:40:002403:256
5793155;0;;43:40:002403:260
5793157;0;;43:40:002403:255
5793159;0;;43:40:002403:261
5793339;0;;43:40:002403:248
5793161;0;;43:40:002403:279
5793163;0;;43:40:002403:265
5793191;0;;43:40:002403:251
5793193;0;;43:40:002403:245
5793195;0;;43:40:002403:273
5793197;0;;43:40:002403:274
5793199;0;;43:40:002403:272
5793201;0;;43:40:002403:241
5793203;0;;43:40:002403:277
5793205;0;;43:40:002403:243
5793341;0;;43:40:002403:239
5793207;0;;43:40:002403:268
5793209;0;;43:40:002403:282
5793211;0;;43:40:002403:276
5793213;0;;43:40:002403:244
5793215;0;;43:40:002403:253
5793315;0;;43:40:002403:242
5793317;0;;43:40:002403:267
5793319;0;;43:40:002403:278
5793321;0;;43:40:002403:263
5793323;0;;43:40:002403:275
5793343;0;;43:40:002403:219
5793325;0;;43:40:002403:291
5793327;0;;43:40:002403:315
5793329;0;;43:40:002403:294
5793165;0;;43:40:002403:316
5793167;0;;43:40:002403:300
5793169;0;;43:40:002403:310
5793171;0;;43:40:002403:318
5793173;0;;43:40:002403:320
5793175;0;;43:40:002403:311
5793177;0;;43:40:002403:289
5793345;0;;43:40:002403:237
5793179;0;;43:40:002403:324
5793181;0;;43:40:002403:293
5793183;0;;43:40:002403:302
5793185;0;;43:40:002403:288
5793187;0;;43:40:002403:301
5793189;0;;43:40:002403:325
5793217;0;;43:40:002403:286
5793219;0;;43:40:002403:292
5793221;0;;43:40:002403:304
5793223;0;;43:40:002403:307
5793347;0;;43:40:002403:231
5793225;0;;43:40:002403:309
5793227;0;;43:40:002403:299
5793229;0;;43:40:002403:308
5793231;0;;43:40:002403:306
5793233;0;;43:40:002403:323
5793235;0;;43:40:002403:297
5793237;0;;43:40:002403:313
5793239;0;;43:40:002403:303
5793241;0;;43:40:002403:290
5793243;0;;43:40:002403:287
4326486;0;;43:40:002404:184
4332098;0;;43:40:002405:182
4332088;0;;43:40:002405:30
5687489;0;;43:40:000000:798
5790604;0;;43:40:000000:798
6053660;0;;43:40:002405:17
4335211;0;;43:40:002405:17
4335203;0;;43:40:002405:17
4321520;0;;43:40:002405:17
4332134;0;;43:40:002405:31
4326472;0;;43:40:002405:100
4326488;0;;43:40:002405:10
4332080;0;;43:40:002405:150
4380705;0;;43:40:002406:100
4347968;0;;43:40:002406:100
4476537;0;;43:40:002406:63
4613521;0;;43:40:002406:36
4721821;0;;43:40:002406:102
4709871;0;;43:40:002406:51
4380709;0;;43:40:002406:103
4533277;0;;43:40:002406:76
4437413;0;;43:40:002406:37
4570553;0;;43:40:002406:104
4775375;0;;43:40:002406:65
4403603;0;;43:40:002406:52
4545785;0;;43:40:002406:92
4508031;0;;43:40:002406:89
4403605;0;;43:40:002406:53
4686009;0;;43:40:002406:54
4380725;0;;43:40:002406:55
4727869;0;;43:40:002406:93
4733763;0;;43:40:002406:29
4631853;0;;43:40:002406:94
4686011;0;;43:40:002406:105
4588651;0;;43:40:002406:66
4545787;0;;43:40:002406:77
4430753;0;;43:40:002406:78
4380707;0;;43:40:002406:49
4526917;0;;43:40:002406:81
4489091;0;;43:40:002406:67
4769305;0;;43:40:002406:68
4769307;0;;43:40:002406:38
4520671;0;;43:40:002406:30
4638135;0;;43:40:002406:106
4564315;0;;43:40:002406:39
4638137;0;;43:40:002406:95
4709889;0;;43:40:002406:69
4745751;0;;43:40:002406:56
4619557;0;;43:40:002406:74
4456991;0;;43:40:002406:96
4551909;0;;43:40:002406:70
4520673;0;;43:40:002406:57
4417405;0;;43:40:002406:58
4470061;0;;43:40:002406:31
4751589;0;;43:40:002406:40
4698063;0;;43:40:002406:41
4607327;0;;43:40:002406:42
4733789;0;;43:40:002406:79
4594977;0;;43:40:002406:97
4625507;0;;43:40:002406:75
4551915;0;;43:40:002406:71
4607329;0;;43:40:002406:82
4417415;0;;43:40:002406:43
4631869;0;;43:40:002406:48
4751593;0;;43:40:002406:83
4470075;0;;43:40:002406:72
4508057;0;;43:40:002406:32
4437439;0;;43:40:002406:98
4403613;0;;43:40:002406:84
4763431;0;;43:40:002406:85
4709869;0;;43:40:002406:64
4607331;0;;43:40:002406:44
4545809;0;;43:40:002406:107
4476553;0;;43:40:002406:108
4692023;0;;43:40:002406:109
4417425;0;;43:40:002406:59
4482847;0;;43:40:002406:110
4757571;0;;43:40:002406:33
4570579;0;;43:40:002406:45
4644271;0;;43:40:002406:34
4470083;0;;43:40:002406:86
4564301;0;;43:40:002406:90
4769335;0;;43:40:002406:60
4733801;0;;43:40:002406:46
4733803;0;;43:40:002406:99
4520685;0;;43:40:002406:73
4424097;0;;43:40:002406:80
4470085;0;;43:40:002406:100
4601285;0;;43:40:002406:61
4470095;0;;43:40:002406:62
4450409;0;;43:40:002406:35
4745775;0;;43:40:002406:87
4751577;0;;43:40:002406:91
4437469;0;;43:40:002406:47
4396569;0;;43:40:002406:101
4570595;0;;43:40:002406:88
4463421;0;;43:40:002406:50
4332138;0;;43:40:000000:645
4332086;0;;43:40:002404:100
4340297;0;;43:40:002400:961
4396603;0;;43:40:002400:961
4558289;0;;43:40:002406:115
4476621;0;;43:40:002406:128
4417473;0;;43:40:002406:113
4570635;0;;43:40:002406:122
4508103;0;;43:40:002406:123
4633819;0;;43:40:002406:127
4721897;0;;43:40:002406:111
4769373;0;;43:40:002406:117
4501739;0;;43:40:002406:118
4501741;0;;43:40:002406:114
4680035;0;;43:40:002406:119
4656143;0;;43:40:002406:125
4564365;0;;43:40:002406:116
4588723;0;;43:40:002406:112
4763483;0;;43:40:002406:126
4396605;0;;43:40:002406:124
4757599;0;;43:40:002406:120
4715895;0;;43:40:002406:121
4342065;0;;43:40:002406:166
4389259;0;;43:40:002406:166
4576661;0;;43:40:002406:166
4703999;0;;43:40:002406:168
4495375;0;;43:40:002406:177
4668121;0;;43:40:002406:172
4389261;0;;43:40:002406:180
4545873;0;;43:40:002406:169
4430829;0;;43:40:002406:181
4739883;0;;43:40:002406:187
4631923;0;;43:40:002406:178
4668137;0;;43:40:002406:174
4476631;0;;43:40:002406:183
4613591;0;;43:40:002406:190
4715915;0;;43:40:002406:188
4558301;0;;43:40:002406:184
4757613;0;;43:40:002406:175
4495381;0;;43:40:002406:167
4638217;0;;43:40:002406:170
4644321;0;;43:40:002406:179
4417495;0;;43:40:002406:192
4570647;0;;43:40:002406:185
4552007;0;;43:40:002406:191
4601325;0;;43:40:002406:176
4539589;0;;43:40:002406:173
4552009;0;;43:40:002406:171
4484881;0;;43:40:002406:189
4757605;0;;43:40:002406:182
4545863;0;;43:40:002406:186
4339303;0;;43:40:002406:129
4410673;0;;43:40:002406:129
4495353;0;;43:40:002406:132
4470127;0;;43:40:002406:134
4763467;0;;43:40:002406:145
4763469;0;;43:40:002406:143
4769361;0;;43:40:002406:136
4539571;0;;43:40:002406:133
4564361;0;;43:40:002406:139
4566321;0;;43:40:002406:137
4674049;0;;43:40:002406:146
4410675;0;;43:40:002406:135
4745791;0;;43:40:002406:130
4576629;0;;43:40:002406:131
4775409;0;;43:40:002406:138
4558277;0;;43:40:002406:129
4619645;0;;43:40:002406:142
4804399;0;;43:40:002406:144
4558279;0;;43:40:002406:144
4501721;0;;43:40:002406:140
4806399;0;;43:40:002406:141
4551971;0;;43:40:002406:141
4403645;0;;43:40:002406:193
4340947;0;;43:40:002406:193
4715879;0;;43:40:002406:205
4619615;0;;43:40:002406:200
4745783;0;;43:40:002406:202
4668099;0;;43:40:002406:217
4545827;0;;43:40:002406:218
4403647;0;;43:40:002406:214
4430787;0;;43:40:002406:203
4545829;0;;43:40:002406:210
4625569;0;;43:40:002406:213
4715883;0;;43:40:002406:204
4595015;0;;43:40:002406:211
4551943;0;;43:40:002406:206
4417447;0;;43:40:002406:219
4403651;0;;43:40:002406:193
4644295;0;;43:40:002406:194
4551961;0;;43:40:002406:208
4495351;0;;43:40:002406:195
4482873;0;;43:40:002406:197
4686061;0;;43:40:002406:199
4727913;0;;43:40:002406:201
4450417;0;;43:40:002406:198
4775401;0;;43:40:002406:215
4572511;0;;43:40:002406:207
4558263;0;;43:40:002406:212
4625561;0;;43:40:002406:209
4769345;0;;43:40:002406:196
4526951;0;;43:40:002406:216
4396487;0;;43:40:002406:147
4342769;0;;43:40:002406:147
4564273;0;;43:40:002406:147
4588637;0;;43:40:002406:148
4470043;0;;43:40:002406:156
4679951;0;;43:40:002406:152
4450367;0;;43:40:002406:153
4607295;0;;43:40:002406:165
4613517;0;;43:40:002406:150
4777153;0;;43:40:002406:160
4733739;0;;43:40:002406:157
4733753;0;;43:40:002406:151
4396489;0;;43:40:002406:158
4558211;0;;43:40:002406:159
4775359;0;;43:40:002406:164
4698037;0;;43:40:002406:162
4558213;0;;43:40:002406:149
4733737;0;;43:40:002406:154
4533267;0;;43:40:002406:155
4545753;0;;43:40:002406:161
4347970;0;;43:40:002406:220
4350051;0;;43:40:002406:220
4396479;0;;43:40:002406:220
4508001;0;;43:40:002406:223
4631815;0;;43:40:002406:236
4508005;0;;43:40:002406:243
4757517;0;;43:40:002406:240
4679941;0;;43:40:002406:241
4424055;0;;43:40:002406:237
4576561;0;;43:40:002406:244
4489065;0;;43:40:002406:228
4417369;0;;43:40:002406:221
4650099;0;;43:40:002406:225
4703897;0;;43:40:002406:238
4588623;0;;43:40:002406:232
4715821;0;;43:40:002406:245
4745717;0;;43:40:002406:246
4470035;0;;43:40:002406:222
4745719;0;;43:40:002406:229
4396481;0;;43:40:002406:239
4437397;0;;43:40:002406:231
4727845;0;;43:40:002406:233
4769277;0;;43:40:002406:234
4775353;0;;43:40:002406:242
4721805;0;;43:40:002406:226
4508003;0;;43:40:002406:227
4564257;0;;43:40:002406:220
4763393;0;;43:40:002406:235
4430731;0;;43:40:002406:230
4501587;0;;43:40:002406:224
4332112;0;;43:40:002403:142
4339415;0;;43:40:002404:112
4380829;0;;43:40:002404:112
4450455;0;;43:40:002404:123
4380831;0;;43:40:002404:129
4692077;0;;43:40:002404:116
4552031;0;;43:40:002404:128
4482923;0;;43:40:002404:117
4644329;0;;43:40:002404:125
4508131;0;;43:40:002404:127
4514483;0;;43:40:002404:122
4769261;0;;43:40:002404:126
4533241;0;;43:40:002404:118
4680055;0;;43:40:002404:115
4727963;0;;43:40:002404:119
4495401;0;;43:40:002404:112
4482921;0;;43:40:002404:114
4775451;0;;43:40:002404:120
4668141;0;;43:40:002404:113
4410693;0;;43:40:002404:124
4501765;0;;43:40:002404:121
4326490;0;;43:40:002404:238
4332110;0;;43:40:002403:100
4332114;0;;43:40:002404:130
4332082;0;;43:40:002404:267
4326492;0;;43:40:002404:642
4332108;0;;43:40:002403:118
4367071;0;;43:40:002205:121
4838231;0;;43:40:002205:121
4841205;0;;43:40:002400:1103
4369987;0;;43:40:002400:1103
4842739;0;;43:40:000173:328
4371465;0;;43:40:000173:328
4514759;0;;43:40:002401:224
4514761;0;;43:40:002401:225
4769661;0;;43:40:002401:224
4372713;0;;43:40:002400:51
4844077;0;;43:40:002400:51
4582941;0;;43:40:002401:226
4582943;0;;43:40:002401:226
4698369;0;;43:40:002401:227
5941983;0;;43:40:002401:206
4842573;0;;43:40:002205:228
4371303;0;;43:40:002205:228
4558605;0;;43:40:000173:359
4558607;0;;43:40:002205:169
4775665;0;;43:40:002205:171
5942038;0;;43:40:002401:211
5702931;0;;43:40:002401:290
4369303;0;;43:40:000805:33
4840495;0;;43:40:000805:33
4483211;0;;43:40:002205:116
4483213;0;;43:40:002205:135
4625911;0;;43:40:002205:136
4638509;0;;43:40:002205:101
4638511;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4662445;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4373235;0;;43:40:000000:1546
4844633;0;;43:40:000000:1546
4680307;0;;43:40:002200:348
4680309;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4710209;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4841037;0;;43:40:002205:10
4369825;0;;43:40:002205:10
5708232;0;;43:40:002401:183
4368601;0;;43:40:002508:59
4839783;0;;43:40:002508:59
4369823;0;;43:40:000000:1028
4841035;0;;43:40:000000:1028
4366577;0;;43:40:002508:74
4837735;0;;43:40:002508:74
5962284;0;;43:40:002508:89
4366463;0;;43:40:002508:72
4837621;0;;43:40:002508:72
4372355;0;;43:40:002508:75
4843689;0;;43:40:002508:75
5698802;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4845235;0;;43:40:002508:77
4373799;0;;43:40:002508:77
4845017;0;;43:40:002508:47
4373593;0;;43:40:002508:47
4838881;0;;43:40:002508:26
4367711;0;;43:40:002508:26
4371153;0;;43:40:002508:70
4842421;0;;43:40:002508:70
5953937;0;;43:40:002508:71
4370089;0;;43:40:002508:68
4841313;0;;43:40:002508:68
5940107;0;;43:40:002508:85
4842291;0;;43:40:002508:67
4371023;0;;43:40:002508:67
4842571;0;;43:40:002508:73
4371301;0;;43:40:002508:73
4326474;0;;43:40:000115:169
4326476;0;;43:40:002404:329
4326482;0;;43:40:000861:63
4350015;0;;43:40:000869:39
4326484;0;;43:40:000367:3106
4461457;0;;43:40:000869:200
4461459;0;;43:40:000869:252
4537557;0;;43:40:000869:86
4332128;0;;43:40:000026:109
4422013;0;;43:40:000869:100
4524915;0;;43:40:000869:100
4422015;0;;43:40:000869:95
4401425;0;;43:40:000869:1
4512403;0;;43:40:000869:116
4401427;0;;43:40:000869:117
4323710;0;;43:40:000614:20
4332084;0;;43:40:000868:126
4623631;0;;43:40:000861:221
4623633;0;;43:40:000861:226
4684105;0;;43:40:000861:229
4332142;0;;43:40:000862:353
4372817;0;;43:40:000861:314
4844189;0;;43:40:000861:314
4332094;0;;43:40:000185:27
4841291;0;;43:40:000861:1
4370069;0;;43:40:000861:1
4332140;0;;43:40:000000:960
4467991;0;;43:40:000614:81
4467993;0;;43:40:000861:281
4713947;0;;43:40:000614:83
4401431;0;;43:40:000862:449
4340817;0;;43:40:000862:449
4755575;0;;43:40:000862:545
4505969;0;;43:40:000862:547
4487201;0;;43:40:000862:530
4642343;0;;43:40:000862:520
4441931;0;;43:40:000862:449
4422017;0;;43:40:000862:531
4651895;0;;43:40:000862:521
4580645;0;;43:40:000862:462
4708059;0;;43:40:000862:532
4415287;0;;43:40:000862:481
4599271;0;;43:40:000862:508
4741587;0;;43:40:000862:519
4648151;0;;43:40:000862:480
4678123;0;;43:40:000862:460
4499731;0;;43:40:000862:461
4592917;0;;43:40:000862:482
4726053;0;;43:40:000862:495
4401433;0;;43:40:000862:546
4332120;0;;43:40:000862:450
4332118;0;;43:40:000862:466
5687914;0;;43:40:000868:122
4349670;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4343887;0;;43:40:000862:556
4332104;0;;43:40:000109:273
4349068;0;;43:40:000862:38
4726045;0;;43:40:000862:38
4749797;0;;43:40:002402:238
4726047;0;;43:40:002402:237
4467987;0;;43:40:000862:4
4617689;0;;43:40:000862:595
4467989;0;;43:40:000862:594
4454943;0;;43:40:000862:104
4454945;0;;43:40:000862:631
4720011;0;;43:40:000862:121
5677197;0;;43:40:000000:836
4386873;0;;43:40:000862:149
4660169;0;;43:40:000862:169
4386875;0;;43:40:000862:190
4401437;0;;43:40:000862:198
4401439;0;;43:40:000862:197
4512409;0;;43:40:000862:205
4408401;0;;43:40:000862:261
4767375;0;;43:40:000862:261
4408403;0;;43:40:000862:303
4845429;0;;43:40:002031:1
4373981;0;;43:40:002031:1
4636123;0;;43:40:000862:60
4755569;0;;43:40:000862:654
4636125;0;;43:40:000862:761
4480889;0;;43:40:002401:252
4480891;0;;43:40:002401:253
4690103;0;;43:40:002401:254
4690093;0;;43:40:002401:187
4690095;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4743907;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4370199;0;;43:40:002400:1110
4841423;0;;43:40:002400:1110
4377479;0;;43:40:000441:1376
4341849;0;;43:40:000441:1376
4755571;0;;43:40:000614:71
4767379;0;;43:40:002404:683
4386877;0;;43:40:002404:684
4642335;0;;43:40:002404:725
4441929;0;;43:40:002404:685
4518737;0;;43:40:002404:673
4377481;0;;43:40:002404:686
4743913;0;;43:40:002404:670
4761593;0;;43:40:002404:687
4755573;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4701987;0;;43:40:000614:40
4767377;0;;43:40:000614:72
4480885;0;;43:40:000614:73
4448477;0;;43:40:002404:679
4761591;0;;43:40:002404:680
4441927;0;;43:40:002404:681
4684107;0;;43:40:002404:682
4654219;0;;43:40:002404:715
5724742;0;;43:40:002404:11
4371135;0;;43:40:000367:25450
4842403;0;;43:40:000367:25450
4332288;0;;43:40:000871:100
4845009;0;;43:40:000637:28
4373585;0;;43:40:000637:28
4379263;0;;43:40:002404:56
4341437;0;;43:40:002404:56
4594017;0;;43:40:002404:596
4738887;0;;43:40:002404:598
4581643;0;;43:40:002404:599
4436489;0;;43:40:002404:591
4762549;0;;43:40:002404:592
4500669;0;;43:40:002404:602
4596951;0;;43:40:002404:595
4630939;0;;43:40:002404:605
4744831;0;;43:40:002404:600
4575695;0;;43:40:002404:593
4449545;0;;43:40:002404:603
4402613;0;;43:40:002404:594
4402615;0;;43:40:002404:604
4750731;0;;43:40:002404:601
4762573;0;;43:40:002404:607
4538679;0;;43:40:002404:590
4379265;0;;43:40:002404:608
4456041;0;;43:40:002404:597
4469145;0;;43:40:000280:20
4469147;0;;43:40:000637:322
4744875;0;;43:40:000637:323
4347423;0;;43:40:000871:0008:33:401:002:000264380:0100
4323712;0;;43:40:000871:251
4612613;0;;43:40:000637:18
4612615;0;;43:40:002408:193
4807685;0;;43:40:002408:193
4720969;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4720971;0;;43:40:002408:192
4321878;0;;43:40:002405:26
4372479;0;;43:40:002404:85
4843825;0;;43:40:002404:85
4372345;0;;43:40:000637:10
4843679;0;;43:40:000637:10
4842989;0;;43:40:000637:100
4371699;0;;43:40:000637:100
4332116;0;;43:40:000867:1240
4332126;0;;43:40:000867:795
4388159;0;;43:40:002400:44
4643307;0;;43:40:002804:372
4388161;0;;43:40:002804:374
4332124;0;;43:40:000867:790
4436491;0;;43:40:000638:279
4443065;0;;43:40:002408:191
4436493;0;;43:40:002408:190
4332122;0;;43:40:000000:371
4456855;0;;43:40:000613:29
4775235;0;;43:40:002400:900
4456857;0;;43:40:002400:901
4370779;0;;43:40:000613:30
4842043;0;;43:40:000613:30
5927737;0;;43:40:000613:13
4526773;0;;43:40:000613:13
